,Company,Correlation
3477,"['SCHW', 'PM']",-0.15
3478,"['SCHW', 'PSA']",0.15
3479,"['SCHW', 'PTR']",-0.15
3480,"['SCHW', 'PYPL']",0.1
3481,"['SCHW', 'RDS-B']",-0.15
3482,"['SCHW', 'RIO']",-0.15
3483,"['SCHW', 'RTX']",0.15
3484,"['SCHW', 'SBAC']",0.15
3485,"['SCHW', 'SBUX']",0.15
3486,"['SHW', 'AAPL']",0.15
3487,"['SHW', 'ABBV']",0.1
3488,"['SHW', 'ABT']",0.1
3489,"['SHW', 'ACN']",0.1
3490,"['SHW', 'ADBE']",0.15
3491,"['SHW', 'ADP']",0.1
3492,"['SHW', 'AEP']",0.1
3493,"['SHW', 'AMT']",0.1
3494,"['SHW', 'AMZN']",0.15
3495,"['SHW', 'APD']",0.15
3496,"['SHW', 'ASML']",0.15
3497,"['SHW', 'AVGO']",0.15
3498,"['SHW', 'AWK']",0.1
3499,"['SHW', 'BA']",0.1
3500,"['SHW', 'BABA']",-0.15
3501,"['SHW', 'BAC']",0.15
3502,"['SHW', 'BBL']",-0.15
3503,"['SHW', 'BHP']",0.1
3504,"['SHW', 'BP']",-0.15
3505,"['SHW', 'BRK-A']",0.1
3506,"['SHW', 'C-PJ']",-0.15
3507,"['SHW', 'CAT']",0.1
3508,"['SHW', 'CCI']",0.15
3509,"['SHW', 'CHTR']",0.1
3510,"['SHW', 'CMCSA']",0.1
3511,"['SHW', 'COP']",0.1
3512,"['SHW', 'COST']",0.15
3513,"['SHW', 'CSCO']",0.1
3514,"['SHW', 'CTA-PB']",-0.15
3515,"['SHW', 'CVX']",0.1
3516,"['SHW', 'D']",0.15
3517,"['SHW', 'DE']",0.15
3518,"['SHW', 'DEO']",0.1
3519,"['SHW', 'DHR']",0.15
3520,"['SHW', 'DIS']",0.1
3521,"['SHW', 'DLR']",0.1
3522,"['SHW', 'DUK']",0.1
3523,"['SHW', 'ECL']",0.15
3524,"['SHW', 'EL']",0.15
3525,"['SHW', 'ENB']",0.1
3526,"['SHW', 'EQIX']",0.1
3527,"['SHW', 'EQNR']",-0.15
3528,"['SHW', 'EXC']",0.1
3529,"['SHW', 'FB']",0.15
3530,"['SHW', 'FCX']",0.15
3531,"['SHW', 'GE']",0.1
3532,"['SHW', 'GOOG']",0.15
3533,"['SHW', 'HD']",0.6
3534,"['SHW', 'HON']",0.3
3535,"['SHW', 'JD']",0.1
3536,"['SHW', 'JNJ']",0.1
3537,"['SHW', 'JPM']",0.1
3538,"['SHW', 'KO']",0.15
3539,"['SHW', 'LLY']",0.1
3540,"['SHW', 'LOW']",0.45
3541,"['SHW', 'MA']",0.15
3542,"['SHW', 'MCD']",0.1
3543,"['SHW', 'MMM']",0.15
3544,"['SHW', 'MS']",0.15
3545,"['SHW', 'MSFT']",0.15
3546,"['SHW', 'NEE']",0.1
3547,"['SHW', 'NEM']",0.1
3548,"['SHW', 'NFLX']",0.1
3549,"['SHW', 'NGG']",-0.15
3550,"['SHW', 'NKE']",0.15
3551,"['SHW', 'NVDA']",0.15
3552,"['SHW', 'NVO']",0.15
3553,"['SHW', 'NVS']",0.1
3554,"['SHW', 'O']",0.1
3555,"['SHW', 'ORCL']",0.15
3556,"['SHW', 'PEP']",0.15
3557,"['SHW', 'PFE']",0.1
3558,"['SHW', 'PG']",0.3
3559,"['SHW', 'PLD']",0.15
3560,"['SHW', 'PM']",-0.15
3561,"['SHW', 'PSA']",0.1
3562,"['SHW', 'PTR']",-0.15
3563,"['SHW', 'PYPL']",-0.15
3564,"['SHW', 'RDS-B']",-0.15
3565,"['SHW', 'RIO']",0.1
3566,"['SHW', 'RTX']",0.15
3567,"['SHW', 'SBAC']",0.1
3568,"['SHW', 'SBUX']",0.15
3569,"['SHW', 'SCHW']",0.15
3570,"['snap', 'AAPL']",0.15
3571,"['snap', 'ABBV']",-0.15
3572,"['snap', 'ABT']",-0.15
3573,"['snap', 'ACN']",-0.15
3574,"['snap', 'ADBE']",0.15
3575,"['snap', 'ADP']",-0.15
3576,"['snap', 'AEP']",-0.15
3577,"['snap', 'AMT']",-0.15
3578,"['snap', 'AMZN']",0.15
3579,"['snap', 'APD']",-0.3
3580,"['snap', 'ASML']",0.1
3581,"['snap', 'AVGO']",-0.15
3582,"['snap', 'AWK']",-0.15
3583,"['snap', 'BA']",-0.3
3584,"['snap', 'BABA']",-0.3
3585,"['snap', 'BAC']",-0.3
3586,"['snap', 'BBL']",-0.15
3587,"['snap', 'BHP']",-0.15
3588,"['snap', 'BP']",-0.15
3589,"['snap', 'BRK-A']",-0.15
3590,"['snap', 'C-PJ']",-0.15
3591,"['snap', 'CAT']",-0.15
3592,"['snap', 'CCI']",-0.15
3593,"['snap', 'CHTR']",-0.15
3594,"['snap', 'CMCSA']",0.15
3595,"['snap', 'COP']",-0.15
3596,"['snap', 'COST']",-0.15
3597,"['snap', 'CSCO']",0.1
3598,"['snap', 'CTA-PB']",-0.15
3599,"['snap', 'CVX']",-0.3
3600,"['snap', 'D']",-0.3
3601,"['snap', 'DE']",-0.3
3602,"['snap', 'DEO']",-0.15
3603,"['snap', 'DHR']",-0.15
3604,"['snap', 'DIS']",-0.15
3605,"['snap', 'DLR']",-0.15
3606,"['snap', 'DUK']",-0.3
3607,"['snap', 'ECL']",-0.15
3608,"['snap', 'EL']",-0.15
3609,"['snap', 'ENB']",-0.15
3610,"['snap', 'EQIX']",-0.3
3611,"['snap', 'EQNR']",-0.15
3612,"['snap', 'EXC']",-0.15
3613,"['snap', 'FB']",0.45
3614,"['snap', 'FCX']",-0.15
3615,"['snap', 'GE']",-0.3
3616,"['snap', 'GOOG']",0.15
3617,"['snap', 'HD']",0.15
3618,"['snap', 'HON']",-0.15
3619,"['snap', 'JD']",0.15
3620,"['snap', 'JNJ']",-0.3
3621,"['snap', 'JPM']",-0.3
3622,"['snap', 'KO']",-0.15
3623,"['snap', 'LLY']",-0.15
3624,"['snap', 'LOW']",-0.15
3625,"['snap', 'MA']",-0.3
3626,"['snap', 'MCD']",-0.3
3627,"['snap', 'MMM']",-0.3
3628,"['snap', 'MS']",-0.15
3629,"['snap', 'MSFT']",0.15
3630,"['snap', 'NEE']",-0.15
3631,"['snap', 'NEM']",-0.15
3632,"['snap', 'NFLX']",0.15
3633,"['snap', 'NGG']",-0.15
3634,"['snap', 'NKE']",0.1
3635,"['snap', 'NVDA']",0.15
3636,"['snap', 'NVO']",-0.15
3637,"['snap', 'NVS']",-0.15
3638,"['snap', 'O']",-0.3
3639,"['snap', 'ORCL']",-0.15
3640,"['snap', 'PEP']",-0.15
3641,"['snap', 'PFE']",-0.3
3642,"['snap', 'PG']",-0.3
3643,"['snap', 'PLD']",-0.15
3644,"['snap', 'PM']",-0.3
3645,"['snap', 'PSA']",-0.15
3646,"['snap', 'PTR']",-0.15
3647,"['snap', 'PYPL']",0.15
3648,"['snap', 'RDS-B']",-0.15
3649,"['snap', 'RIO']",-0.3
3650,"['snap', 'RTX']",-0.15
3651,"['snap', 'SBAC']",0.1
3652,"['snap', 'SBUX']",-0.15
3653,"['snap', 'SCHW']",-0.15
3654,"['snap', 'SHW']",-0.15
3655,"['SNP', 'AAPL']",0.15
3656,"['SNP', 'ABBV']",0.15
3657,"['SNP', 'ABT']",0.1
3658,"['SNP', 'ACN']",0.15
3659,"['SNP', 'ADBE']",0.15
3660,"['SNP', 'ADP']",0.1
3661,"['SNP', 'AEP']",0.15
3662,"['SNP', 'AMT']",0.1
3663,"['SNP', 'AMZN']",0.15
3664,"['SNP', 'APD']",0.1
3665,"['SNP', 'ASML']",0.1
3666,"['SNP', 'AVGO']",0.15
3667,"['SNP', 'AWK']",0.1
3668,"['SNP', 'BA']",0.1
3669,"['SNP', 'BABA']",-0.3
3670,"['SNP', 'BAC']",0.1
3671,"['SNP', 'BBL']",0.1
3672,"['SNP', 'BHP']",0.15
3673,"['SNP', 'BP']",0.45
3674,"['SNP', 'BRK-A']",0.15
3675,"['SNP', 'C-PJ']",0.1
3676,"['SNP', 'CAT']",0.15
3677,"['SNP', 'CCI']",0.15
3678,"['SNP', 'CHTR']",0.15
3679,"['SNP', 'CMCSA']",0.15
3680,"['SNP', 'COP']",0.15
3681,"['SNP', 'COST']",0.15
3682,"['SNP', 'CSCO']",0.1
3683,"['SNP', 'CTA-PB']",0.1
3684,"['SNP', 'CVX']",0.3
3685,"['SNP', 'D']",0.15
3686,"['SNP', 'DE']",0.1
3687,"['SNP', 'DEO']",0.1
3688,"['SNP', 'DHR']",0.15
3689,"['SNP', 'DIS']",0.15
3690,"['SNP', 'DLR']",0.1
3691,"['SNP', 'DUK']",0.15
3692,"['SNP', 'ECL']",0.1
3693,"['SNP', 'EL']",0.1
3694,"['SNP', 'ENB']",0.1
3695,"['SNP', 'EQIX']",0.15
3696,"['SNP', 'EQNR']",0.15
3697,"['SNP', 'EXC']",0.15
3698,"['SNP', 'FB']",0.1
3699,"['SNP', 'FCX']",0.1
3700,"['SNP', 'GE']",0.1
3701,"['SNP', 'GOOG']",0.1
3702,"['SNP', 'HD']",0.1
3703,"['SNP', 'HON']",0.15
3704,"['SNP', 'JD']",0.1
3705,"['SNP', 'JNJ']",0.15
3706,"['SNP', 'JPM']",0.15
3707,"['SNP', 'KO']",0.15
3708,"['SNP', 'LLY']",0.15
3709,"['SNP', 'LOW']",0.15
3710,"['SNP', 'MA']",0.1
3711,"['SNP', 'MCD']",0.15
3712,"['SNP', 'MMM']",0.1
3713,"['SNP', 'MS']",0.15
3714,"['SNP', 'MSFT']",0.15
3715,"['SNP', 'NEE']",0.15
3716,"['SNP', 'NEM']",0.1
3717,"['SNP', 'NFLX']",0.1
3718,"['SNP', 'NGG']",0.15
3719,"['SNP', 'NKE']",0.15
3720,"['SNP', 'NVDA']",0.15
3721,"['SNP', 'NVO']",0.1
3722,"['SNP', 'NVS']",0.15
3723,"['SNP', 'O']",0.15
3724,"['SNP', 'ORCL']",0.1
3725,"['SNP', 'PEP']",0.15
3726,"['SNP', 'PFE']",0.1
3727,"['SNP', 'PG']",0.15
3728,"['SNP', 'PLD']",0.15
3729,"['SNP', 'PM']",0.1
3730,"['SNP', 'PSA']",0.1
3731,"['SNP', 'PTR']",0.15
3732,"['SNP', 'PYPL']",-0.15
3733,"['SNP', 'RDS-B']",0.15
3734,"['SNP', 'RIO']",0.1
3735,"['SNP', 'RTX']",0.1
3736,"['SNP', 'SBAC']",0.15
3737,"['SNP', 'SBUX']",0.15
3738,"['SNP', 'SCHW']",0.15
3739,"['SNP', 'SHW']",0.15
3740,"['SNP', 'snap']",-0.15
3741,"['SO', 'AAPL']",0.1
3742,"['SO', 'ABBV']",0.1
3743,"['SO', 'ABT']",0.1
3744,"['SO', 'ACN']",0.1
3745,"['SO', 'ADBE']",0.15
3746,"['SO', 'ADP']",0.1
3747,"['SO', 'AEP']",0.15
3748,"['SO', 'AMT']",0.1
3749,"['SO', 'AMZN']",0.15
3750,"['SO', 'APD']",0.15
3751,"['SO', 'ASML']",0.1
3752,"['SO', 'AVGO']",0.1
3753,"['SO', 'AWK']",0.15
3754,"['SO', 'BA']",-0.15
3755,"['SO', 'BABA']",-0.15
3756,"['SO', 'BAC']",0.1
3757,"['SO', 'BBL']",0.1
3758,"['SO', 'BHP']",0.1
3759,"['SO', 'BP']",0.15
3760,"['SO', 'BRK-A']",0.1
3761,"['SO', 'C-PJ']",-0.15
3762,"['SO', 'CAT']",0.15
3763,"['SO', 'CCI']",0.15
3764,"['SO', 'CHTR']",-0.15
3765,"['SO', 'CMCSA']",0.1
3766,"['SO', 'COP']",0.15
3767,"['SO', 'COST']",0.15
3768,"['SO', 'CSCO']",0.15
3769,"['SO', 'CTA-PB']",0.1
3770,"['SO', 'CVX']",0.15
3771,"['SO', 'D']",0.15
3772,"['SO', 'DE']",0.15
3773,"['SO', 'DEO']",0.1
3774,"['SO', 'DHR']",0.15
3775,"['SO', 'DIS']",0.1
3776,"['SO', 'DLR']",0.15
3777,"['SO', 'DUK']",0.3
3778,"['SO', 'ECL']",0.15
3779,"['SO', 'EL']",0.15
3780,"['SO', 'ENB']",0.15
3781,"['SO', 'EQIX']",0.1
3782,"['SO', 'EQNR']",0.15
3783,"['SO', 'EXC']",0.15
3784,"['SO', 'FB']",0.1
3785,"['SO', 'FCX']",0.1
3786,"['SO', 'GE']",0.15
3787,"['SO', 'GOOG']",0.1
3788,"['SO', 'HD']",0.15
3789,"['SO', 'HON']",0.15
3790,"['SO', 'JD']",-0.3
3791,"['SO', 'JNJ']",0.1
3792,"['SO', 'JPM']",0.1
3793,"['SO', 'KO']",0.1
3794,"['SO', 'LLY']",0.15
3795,"['SO', 'LOW']",0.15
3796,"['SO', 'MA']",0.1
3797,"['SO', 'MCD']",0.1
3798,"['SO', 'MMM']",-0.15
3799,"['SO', 'MS']",0.1
3800,"['SO', 'MSFT']",0.15
3801,"['SO', 'NEE']",0.45
3802,"['SO', 'NEM']",0.15
3803,"['SO', 'NFLX']",-0.15
3804,"['SO', 'NGG']",0.1
3805,"['SO', 'NKE']",0.1
3806,"['SO', 'NVDA']",0.15
3807,"['SO', 'NVO']",0.1
3808,"['SO', 'NVS']",0.1
3809,"['SO', 'O']",0.15
3810,"['SO', 'ORCL']",0.1
3811,"['SO', 'PEP']",0.15
3812,"['SO', 'PFE']",-0.15
3813,"['SO', 'PG']",0.1
3814,"['SO', 'PLD']",0.15
3815,"['SO', 'PM']",-0.15
3816,"['SO', 'PSA']",0.15
3817,"['SO', 'PTR']",0.1
3818,"['SO', 'PYPL']",-0.15
3819,"['SO', 'RDS-B']",0.15
3820,"['SO', 'RIO']",0.15
3821,"['SO', 'RTX']",0.15
3822,"['SO', 'SBAC']",0.15
3823,"['SO', 'SBUX']",0.1
3824,"['SO', 'SCHW']",0.1
3825,"['SO', 'SHW']",0.15
3826,"['SO', 'snap']",-0.15
3827,"['SO', 'SNP']",0.15
3828,"['SPG-PJ', 'AAPL']",-0.15
3829,"['SPG-PJ', 'ABBV']",-0.15
3830,"['SPG-PJ', 'ABT']",-0.15
3831,"['SPG-PJ', 'ACN']",-0.15
3832,"['SPG-PJ', 'ADBE']",-0.15
3833,"['SPG-PJ', 'ADP']",0.1
3834,"['SPG-PJ', 'AEP']",0.1
3835,"['SPG-PJ', 'AMT']",0.15
3836,"['SPG-PJ', 'AMZN']",-0.15
3837,"['SPG-PJ', 'APD']",-0.15
3838,"['SPG-PJ', 'ASML']",-0.15
3839,"['SPG-PJ', 'AVGO']",-0.15
3840,"['SPG-PJ', 'AWK']",-0.15
3841,"['SPG-PJ', 'BA']",-0.15
3842,"['SPG-PJ', 'BABA']",-0.3
3843,"['SPG-PJ', 'BAC']",-0.15
3844,"['SPG-PJ', 'BBL']",-0.15
3845,"['SPG-PJ', 'BHP']",-0.15
3846,"['SPG-PJ', 'BP']",-0.15
3847,"['SPG-PJ', 'BRK-A']",0.1
3848,"['SPG-PJ', 'C-PJ']",0.15
3849,"['SPG-PJ', 'CAT']",-0.15
3850,"['SPG-PJ', 'CCI']",0.15
3851,"['SPG-PJ', 'CHTR']",-0.15
3852,"['SPG-PJ', 'CMCSA']",0.15
3853,"['SPG-PJ', 'COP']",-0.15
3854,"['SPG-PJ', 'COST']",0.15
3855,"['SPG-PJ', 'CSCO']",-0.15
3856,"['SPG-PJ', 'CTA-PB']",0.15
3857,"['SPG-PJ', 'CVX']",-0.15
3858,"['SPG-PJ', 'D']",0.1
3859,"['SPG-PJ', 'DE']",-0.15
3860,"['SPG-PJ', 'DEO']",-0.15
3861,"['SPG-PJ', 'DHR']",-0.15
3862,"['SPG-PJ', 'DIS']",-0.15
3863,"['SPG-PJ', 'DLR']",0.15
3864,"['SPG-PJ', 'DUK']",-0.15
3865,"['SPG-PJ', 'ECL']",-0.15
3866,"['SPG-PJ', 'EL']",0.1
3867,"['SPG-PJ', 'ENB']",-0.15
3868,"['SPG-PJ', 'EQIX']",0.1
3869,"['SPG-PJ', 'EQNR']",-0.15
3870,"['SPG-PJ', 'EXC']",-0.15
3871,"['SPG-PJ', 'FB']",-0.15
3872,"['SPG-PJ', 'FCX']",-0.15
3873,"['SPG-PJ', 'GE']",-0.15
3874,"['SPG-PJ', 'GOOG']",-0.15
3875,"['SPG-PJ', 'HD']",0.15
3876,"['SPG-PJ', 'HON']",0.1
3877,"['SPG-PJ', 'JD']",-0.3
3878,"['SPG-PJ', 'JNJ']",-0.15
3879,"['SPG-PJ', 'JPM']",-0.15
3880,"['SPG-PJ', 'KO']",0.1
3881,"['SPG-PJ', 'LLY']",0.1
3882,"['SPG-PJ', 'LOW']",0.15
3883,"['SPG-PJ', 'MA']",0.15
3884,"['SPG-PJ', 'MCD']",0.1
3885,"['SPG-PJ', 'MMM']",-0.15
3886,"['SPG-PJ', 'MS']",-0.15
3887,"['SPG-PJ', 'MSFT']",-0.15
3888,"['SPG-PJ', 'NEE']",-0.15
3889,"['SPG-PJ', 'NEM']",-0.15
3890,"['SPG-PJ', 'NFLX']",-0.3
3891,"['SPG-PJ', 'NGG']",-0.15
3892,"['SPG-PJ', 'NKE']",0.1
3893,"['SPG-PJ', 'NVDA']",-0.15
3894,"['SPG-PJ', 'NVO']",-0.15
3895,"['SPG-PJ', 'NVS']",-0.15
3896,"['SPG-PJ', 'O']",0.1
3897,"['SPG-PJ', 'ORCL']",-0.15
3898,"['SPG-PJ', 'PEP']",0.1
3899,"['SPG-PJ', 'PFE']",-0.15
3900,"['SPG-PJ', 'PG']",0.1
3901,"['SPG-PJ', 'PLD']",0.15
3902,"['SPG-PJ', 'PM']",0.1
3903,"['SPG-PJ', 'PSA']",0.15
3904,"['SPG-PJ', 'PTR']",-0.15
3905,"['SPG-PJ', 'PYPL']",-0.15
3906,"['SPG-PJ', 'RDS-B']",-0.15
3907,"['SPG-PJ', 'RIO']",-0.15
3908,"['SPG-PJ', 'RTX']",-0.15
3909,"['SPG-PJ', 'SBAC']",0.1
3910,"['SPG-PJ', 'SBUX']",-0.15
3911,"['SPG-PJ', 'SCHW']",-0.15
3912,"['SPG-PJ', 'SHW']",0.1
3913,"['SPG-PJ', 'snap']",-0.3
3914,"['SPG-PJ', 'SNP']",-0.15
3915,"['SPG-PJ', 'SO']",0.1
3916,"['SRE', 'AAPL']",0.1
3917,"['SRE', 'ABBV']",0.1
3918,"['SRE', 'ABT']",0.15
3919,"['SRE', 'ACN']",0.15
3920,"['SRE', 'ADBE']",0.1
3921,"['SRE', 'ADP']",0.1
3922,"['SRE', 'AEP']",0.15
3923,"['SRE', 'AMT']",0.15
3924,"['SRE', 'AMZN']",0.15
3925,"['SRE', 'APD']",0.15
3926,"['SRE', 'ASML']",0.1
3927,"['SRE', 'AVGO']",0.1
3928,"['SRE', 'AWK']",0.15
3929,"['SRE', 'BA']",0.1
3930,"['SRE', 'BABA']",-0.15
3931,"['SRE', 'BAC']",0.1
3932,"['SRE', 'BBL']",0.1
3933,"['SRE', 'BHP']",0.1
3934,"['SRE', 'BP']",0.1
3935,"['SRE', 'BRK-A']",0.1
3936,"['SRE', 'C-PJ']",-0.15
3937,"['SRE', 'CAT']",0.1
3938,"['SRE', 'CCI']",0.15
3939,"['SRE', 'CHTR']",0.15
3940,"['SRE', 'CMCSA']",0.1
3941,"['SRE', 'COP']",0.1
3942,"['SRE', 'COST']",0.15
3943,"['SRE', 'CSCO']",0.1
3944,"['SRE', 'CTA-PB']",0.1
3945,"['SRE', 'CVX']",0.1
3946,"['SRE', 'D']",0.15
3947,"['SRE', 'DE']",0.1
3948,"['SRE', 'DEO']",0.1
3949,"['SRE', 'DHR']",0.15
3950,"['SRE', 'DIS']",0.1
3951,"['SRE', 'DLR']",0.15
3952,"['SRE', 'DUK']",0.15
3953,"['SRE', 'ECL']",0.1
3954,"['SRE', 'EL']",0.1
3955,"['SRE', 'ENB']",0.15
3956,"['SRE', 'EQIX']",0.3
3957,"['SRE', 'EQNR']",0.15
3958,"['SRE', 'EXC']",0.15
3959,"['SRE', 'FB']",0.1
3960,"['SRE', 'FCX']",0.1
3961,"['SRE', 'GE']",0.1
3962,"['SRE', 'GOOG']",0.1
3963,"['SRE', 'HD']",0.15
3964,"['SRE', 'HON']",0.3
3965,"['SRE', 'JD']",0.1
3966,"['SRE', 'JNJ']",0.1
3967,"['SRE', 'JPM']",0.1
3968,"['SRE', 'KO']",0.1
3969,"['SRE', 'LLY']",0.15
3970,"['SRE', 'LOW']",0.15
3971,"['SRE', 'MA']",0.15
3972,"['SRE', 'MCD']",0.1
3973,"['SRE', 'MMM']",0.1
3974,"['SRE', 'MS']",0.1
3975,"['SRE', 'MSFT']",0.15
3976,"['SRE', 'NEE']",0.45
3977,"['SRE', 'NEM']",-0.15
3978,"['SRE', 'NFLX']",-0.15
3979,"['SRE', 'NGG']",0.15
3980,"['SRE', 'NKE']",0.1
3981,"['SRE', 'NVDA']",0.15
3982,"['SRE', 'NVO']",0.1
3983,"['SRE', 'NVS']",0.1
3984,"['SRE', 'O']",0.15
3985,"['SRE', 'ORCL']",0.1
3986,"['SRE', 'PEP']",0.15
3987,"['SRE', 'PFE']",0.1
3988,"['SRE', 'PG']",0.15
3989,"['SRE', 'PLD']",0.15
3990,"['SRE', 'PM']",0.1
3991,"['SRE', 'PSA']",0.15
3992,"['SRE', 'PTR']",0.1
3993,"['SRE', 'PYPL']",-0.15
3994,"['SRE', 'RDS-B']",0.15
3995,"['SRE', 'RIO']",0.1
3996,"['SRE', 'RTX']",0.15
3997,"['SRE', 'SBAC']",0.15
3998,"['SRE', 'SBUX']",0.15
3999,"['SRE', 'SCHW']",0.1
4000,"['SRE', 'SHW']",0.15
4001,"['SRE', 'snap']",0.1
4002,"['SRE', 'SNP']",0.15
4003,"['SRE', 'SO']",0.15
4004,"['SRE', 'SPG-PJ']",-0.15
4005,"['T', 'AAPL']",0.15
4006,"['T', 'ABBV']",0.15
4007,"['T', 'ABT']",0.1
4008,"['T', 'ACN']",0.1
4009,"['T', 'ADBE']",0.1
4010,"['T', 'ADP']",0.1
4011,"['T', 'AEP']",0.15
4012,"['T', 'AMT']",0.15
4013,"['T', 'AMZN']",-0.15
4014,"['T', 'APD']",0.1
4015,"['T', 'ASML']",0.1
4016,"['T', 'AVGO']",0.1
4017,"['T', 'AWK']",0.1
4018,"['T', 'BA']",0.1
4019,"['T', 'BABA']",-0.3
4020,"['T', 'BAC']",0.15
4021,"['T', 'BBL']",-0.15
4022,"['T', 'BHP']",0.1
4023,"['T', 'BP']",0.15
4024,"['T', 'BRK-A']",0.15
4025,"['T', 'C-PJ']",-0.15
4026,"['T', 'CAT']",0.1
4027,"['T', 'CCI']",0.15
4028,"['T', 'CHTR']",0.1
4029,"['T', 'CMCSA']",0.15
4030,"['T', 'COP']",0.15
4031,"['T', 'COST']",0.15
4032,"['T', 'CSCO']",0.15
4033,"['T', 'CTA-PB']",0.1
4034,"['T', 'CVX']",0.1
4035,"['T', 'D']",0.15
4036,"['T', 'DE']",0.1
4037,"['T', 'DEO']",0.1
4038,"['T', 'DHR']",0.1
4039,"['T', 'DIS']",0.1
4040,"['T', 'DLR']",0.1
4041,"['T', 'DUK']",0.1
4042,"['T', 'ECL']",0.1
4043,"['T', 'EL']",0.1
4044,"['T', 'ENB']",0.1
4045,"['T', 'EQIX']",0.1
4046,"['T', 'EQNR']",0.1
4047,"['T', 'EXC']",0.1
4048,"['T', 'FB']",0.1
4049,"['T', 'FCX']",0.1
4050,"['T', 'GE']",-0.15
4051,"['T', 'GOOG']",0.15
4052,"['T', 'HD']",0.18
4053,"['T', 'HON']",0.15
4054,"['T', 'JD']",-0.15
4055,"['T', 'JNJ']",0.1
4056,"['T', 'JPM']",0.15
4057,"['T', 'KO']",0.15
4058,"['T', 'LLY']",0.1
4059,"['T', 'LOW']",0.1
4060,"['T', 'MA']",0.1
4061,"['T', 'MCD']",0.1
4062,"['T', 'MMM']",-0.15
4063,"['T', 'MS']",0.15
4064,"['T', 'MSFT']",0.15
4065,"['T', 'NEE']",0.1
4066,"['T', 'NEM']",0.1
4067,"['T', 'NFLX']",-0.15
4068,"['T', 'NGG']",0.1
4069,"['T', 'NKE']",0.15
4070,"['T', 'NVDA']",0.15
4071,"['T', 'NVO']",0.1
4072,"['T', 'NVS']",0.1
4073,"['T', 'O']",0.1
4074,"['T', 'ORCL']",0.1
4075,"['T', 'PEP']",0.15
4076,"['T', 'PFE']",0.1
4077,"['T', 'PG']",0.1
4078,"['T', 'PLD']",0.1
4079,"['T', 'PM']",0.1
4080,"['T', 'PSA']",0.1
4081,"['T', 'PTR']",0.1
4082,"['T', 'PYPL']",-0.15
4083,"['T', 'RDS-B']",0.15
4084,"['T', 'RIO']",0.1
4085,"['T', 'RTX']",0.1
4086,"['T', 'SBAC']",0.15
4087,"['T', 'SBUX']",0.1
4088,"['T', 'SCHW']",0.15
4089,"['T', 'SHW']",0.15
4090,"['T', 'snap']",-0.15
4091,"['T', 'SNP']",0.15
4092,"['T', 'SO']",0.15
4093,"['T', 'SPG-PJ']",-0.15
4094,"['T', 'SRE']",0.1
4095,"['TGT', 'AAPL']",0.3
4096,"['TGT', 'ABBV']",0.1
4097,"['TGT', 'ABT']",0.1
4098,"['TGT', 'ACN']",0.1
4099,"['TGT', 'ADBE']",0.1
4100,"['TGT', 'ADP']",0.15
4101,"['TGT', 'AEP']",0.1
4102,"['TGT', 'AMT']",0.1
4103,"['TGT', 'AMZN']",0.3
4104,"['TGT', 'APD']",0.1
4105,"['TGT', 'ASML']",0.1
4106,"['TGT', 'AVGO']",0.1
4107,"['TGT', 'AWK']",0.1
4108,"['TGT', 'BA']",-0.15
4109,"['TGT', 'BABA']",-0.15
4110,"['TGT', 'BAC']",0.1
4111,"['TGT', 'BBL']",-0.15
4112,"['TGT', 'BHP']",0.1
4113,"['TGT', 'BP']",-0.15
4114,"['TGT', 'BRK-A']",0.15
4115,"['TGT', 'C-PJ']",0.1
4116,"['TGT', 'CAT']",0.1
4117,"['TGT', 'CCI']",0.1
4118,"['TGT', 'CHTR']",0.1
4119,"['TGT', 'CMCSA']",0.15
4120,"['TGT', 'COP']",-0.15
4121,"['TGT', 'COST']",0.45
4122,"['TGT', 'CSCO']",0.15
4123,"['TGT', 'CTA-PB']",0.1
4124,"['TGT', 'CVX']",-0.15
4125,"['TGT', 'D']",0.15
4126,"['TGT', 'DE']",0.1
4127,"['TGT', 'DEO']",0.1
4128,"['TGT', 'DHR']",0.15
4129,"['TGT', 'DIS']",0.15
4130,"['TGT', 'DLR']",0.15
4131,"['TGT', 'DUK']",0.1
4132,"['TGT', 'ECL']",0.15
4133,"['TGT', 'EL']",0.15
4134,"['TGT', 'ENB']",-0.15
4135,"['TGT', 'EQIX']",0.1
4136,"['TGT', 'EQNR']",-0.15
4137,"['TGT', 'EXC']",0.15
4138,"['TGT', 'FB']",0.15
4139,"['TGT', 'FCX']",0.1
4140,"['TGT', 'GE']",0.1
4141,"['TGT', 'GOOG']",0.15
4142,"['TGT', 'HD']",0.4
4143,"['TGT', 'HON']",0.15
4144,"['TGT', 'JD']",0.1
4145,"['TGT', 'JNJ']",0.15
4146,"['TGT', 'JPM']",0.1
4147,"['TGT', 'KO']",0.15
4148,"['TGT', 'LLY']",0.15
4149,"['TGT', 'LOW']",0.45
4150,"['TGT', 'MA']",0.15
4151,"['TGT', 'MCD']",0.3
4152,"['TGT', 'MMM']",0.15
4153,"['TGT', 'MS']",0.15
4154,"['TGT', 'MSFT']",0.15
4155,"['TGT', 'NEE']",0.1
4156,"['TGT', 'NEM']",0.1
4157,"['TGT', 'NFLX']",0.1
4158,"['TGT', 'NGG']",-0.15
4159,"['TGT', 'NKE']",0.4
4160,"['TGT', 'NVDA']",0.15
4161,"['TGT', 'NVO']",0.1
4162,"['TGT', 'NVS']",0.1
